time,client,sat,distance,time_s
2024-07-05 13:16:29.555,sensor46403',1-704,2188.0,792.824
2024-07-05 13:16:29.555,sensor21415',1-704,9418.0,792.824
2024-07-05 13:16:29.555,sensor46410',1-704,3739.0,792.824
2024-07-05 13:16:29.556,sensor46451',1-704,8793.0,792.825
2024-07-05 13:16:29.556,sensor46412',1-704,17627.0,792.825
2024-07-05 13:16:29.556,sensor21417',1-704,14858.0,792.825
2024-07-05 13:16:29.557,sensor46416',1-704,4964.0,792.826
2024-07-05 13:16:29.558,sensor46414',1-704,2224.0,792.827
2024-07-05 13:16:29.636,sensor46405',1-704,9309.0,792.905
2024-07-05 13:16:29.636,sensor46d04',1-704,7427.0,792.905
2024-07-05 13:16:29.636,sensor46490',1-704,17630.0,792.905
2024-07-05 13:16:31.643,sensor21414',1-704,7775.0,794.912
2024-07-05 13:16:31.644,sensor46411',1-704,10333.0,794.913
2024-07-05 13:16:31.645,sensor46402',1-704,3227.0,794.914
2024-07-05 13:16:31.645,sensor46415',1-704,3730.0,794.914
2024-07-05 13:16:31.645,sensor21416',1-704,11537.0,794.914
2024-07-05 13:16:31.646,sensor21d13',1-704,25275.0,794.915
2024-07-05 13:16:31.646,sensor46413',1-704,6620.0,794.915
2024-07-05 13:16:31.646,sensor46409',1-704,2732.0,794.915
2024-07-05 13:16:31.647,sensor46419',1-704,6874.0,794.916
2024-07-05 13:16:31.647,sensor46401',1-704,5584.0,794.916
2024-07-05 13:16:31.648,sensor21418',1-704,18793.0,794.917
2024-07-05 13:16:31.648,sensor46d16',1-704,4970.0,794.917
2024-07-05 13:16:31.648,sensor21419',1-704,14719.0,794.917
2024-07-05 13:16:31.649,sensor46407',1-704,9305.0,794.918
2024-07-05 13:16:31.649,sensor46408',1-704,5289.0,794.918
2024-07-05 13:16:31.650,sensor46d02',1-704,3234.0,794.919
2024-07-05 13:16:31.650,sensor46404',1-704,7424.0,794.919
2024-07-05 13:16:31.650,sensor21413',1-704,25271.0,794.919
2024-07-05 13:16:31.651,sensor46452',1-704,8802.0,794.92
2024-07-05 13:16:31.651,sensor46403',1-704,2188.0,794.92
2024-07-05 13:16:31.652,sensor21415',1-704,9418.0,794.921
2024-07-05 13:16:31.652,sensor46410',1-704,3739.0,794.921
2024-07-05 13:16:31.652,sensor46451',1-704,8793.0,794.921
2024-07-05 13:16:31.653,sensor46412',1-704,17627.0,794.922
2024-07-05 13:16:31.653,sensor21417',1-704,14858.0,794.922
2024-07-05 13:16:31.654,sensor46416',1-704,4964.0,794.923
2024-07-05 13:16:31.654,sensor46414',1-704,2224.0,794.923
2024-07-05 13:16:31.740,sensor46405',1-704,9309.0,795.009
2024-07-05 13:16:31.740,sensor46d04',1-704,7427.0,795.009
2024-07-05 13:16:31.741,sensor46490',1-704,17630.0,795.01
2024-07-05 13:16:33.775,sensor21414',1-704,7775.0,797.044
2024-07-05 13:16:33.776,sensor46411',1-704,10333.0,797.045
2024-07-05 13:16:33.777,sensor46402',1-704,3227.0,797.046
2024-07-05 13:16:33.777,sensor46415',1-704,3730.0,797.046
2024-07-05 13:16:33.778,sensor21416',1-704,11537.0,797.047
2024-07-05 13:16:33.778,sensor21d13',1-704,25275.0,797.047
2024-07-05 13:16:33.778,sensor46413',1-704,6620.0,797.047
2024-07-05 13:16:33.779,sensor46409',1-704,2732.0,797.048
2024-07-05 13:16:33.779,sensor46419',1-704,6192.0,797.048
2024-07-05 13:16:33.779,sensor46401',1-704,5584.0,797.048
2024-07-05 13:16:33.780,sensor21418',1-704,18793.0,797.049
2024-07-05 13:16:33.780,sensor46d16',1-704,4970.0,797.049
2024-07-05 13:16:33.780,sensor21419',1-704,14719.0,797.049
2024-07-05 13:16:33.781,sensor46407',1-704,9305.0,797.05
2024-07-05 13:16:33.782,sensor46408',1-704,5289.0,797.051
2024-07-05 13:16:33.782,sensor46d02',1-704,3234.0,797.051
2024-07-05 13:16:33.782,sensor46404',1-704,7424.0,797.051
2024-07-05 13:16:33.783,sensor21413',1-704,25271.0,797.052
2024-07-05 13:16:33.783,sensor46452',1-704,8802.0,797.052
2024-07-05 13:16:33.783,sensor46403',1-704,2188.0,797.052
2024-07-05 13:16:33.784,sensor21415',1-704,9418.0,797.053
2024-07-05 13:16:33.784,sensor46410',1-704,3739.0,797.053
2024-07-05 13:16:33.784,sensor46451',1-704,8793.0,797.053
2024-07-05 13:16:33.785,sensor46412',1-704,17627.0,797.054
2024-07-05 13:16:33.785,sensor21417',1-704,14858.0,797.054
2024-07-05 13:16:33.785,sensor46416',1-704,4964.0,797.054
2024-07-05 13:16:33.786,sensor46414',1-704,2224.0,797.055
2024-07-05 13:16:33.872,sensor46405',1-704,9309.0,797.141
2024-07-05 13:16:33.872,sensor46d04',1-704,7427.0,797.141
2024-07-05 13:16:33.872,sensor46490',1-704,17630.0,797.141
2024-07-05 13:16:35.898,sensor21414',1-704,7775.0,799.167
2024-07-05 13:16:35.898,sensor46411',1-704,10333.0,799.167
2024-07-05 13:16:35.899,sensor46402',1-704,3227.0,799.168
2024-07-05 13:16:35.899,sensor46415',1-704,3730.0,799.168
2024-07-05 13:16:35.900,sensor21416',1-704,12053.0,799.169
2024-07-05 13:16:35.900,sensor21d13',1-704,25275.0,799.169
2024-07-05 13:16:35.900,sensor46413',1-704,6620.0,799.169
2024-07-05 13:16:35.901,sensor46409',1-704,2732.0,799.17
2024-07-05 13:16:35.901,sensor46419',1-704,6192.0,799.17
2024-07-05 13:16:35.902,sensor46401',1-704,6091.0,799.171
2024-07-05 13:16:35.902,sensor21418',1-704,18793.0,799.171
2024-07-05 13:16:35.903,sensor46d16',1-704,4970.0,799.172
2024-07-05 13:16:35.903,sensor21419',1-704,14719.0,799.172
2024-07-05 13:16:35.903,sensor46407',1-704,9305.0,799.172
2024-07-05 13:16:35.904,sensor46408',1-704,5289.0,799.173
2024-07-05 13:16:35.904,sensor46d02',1-704,3234.0,799.173
2024-07-05 13:16:35.904,sensor46404',1-704,7424.0,799.173
2024-07-05 13:16:35.905,sensor21413',1-704,25271.0,799.174
2024-07-05 13:16:35.905,sensor46452',1-704,8802.0,799.174
2024-07-05 13:16:35.906,sensor46403',1-704,2188.0,799.175
2024-07-05 13:16:35.906,sensor21415',1-704,9418.0,799.175
2024-07-05 13:16:35.906,sensor46410',1-704,3739.0,799.175
2024-07-05 13:16:35.907,sensor46451',1-704,8793.0,799.176
2024-07-05 13:16:35.907,sensor46412',1-704,17627.0,799.176
2024-07-05 13:16:35.908,sensor21417',1-704,14858.0,799.177
2024-07-05 13:16:35.908,sensor46416',1-704,4964.0,799.177
2024-07-05 13:16:35.908,sensor46414',1-704,2224.0,799.177
2024-07-05 13:16:35.994,sensor46405',1-704,9309.0,799.263
2024-07-05 13:16:35.995,sensor46d04',1-704,7427.0,799.264
2024-07-05 13:16:35.995,sensor46490',1-704,17630.0,799.264
2024-07-05 13:16:37.983,sensor21414',1-704,8276.0,801.252
2024-07-05 13:16:37.984,sensor46411',1-704,10333.0,801.253
2024-07-05 13:16:37.984,sensor46402',1-704,3227.0,801.253
2024-07-05 13:16:37.984,sensor46415',1-704,3730.0,801.253
2024-07-05 13:16:37.985,sensor21416',1-704,12053.0,801.254
2024-07-05 13:16:37.986,sensor21d13',1-704,25275.0,801.255
2024-07-05 13:16:37.986,sensor46413',1-704,6620.0,801.255
2024-07-05 13:16:37.986,sensor46409',1-704,2732.0,801.255
2024-07-05 13:16:37.987,sensor46419',1-704,6192.0,801.256
2024-07-05 13:16:37.987,sensor46401',1-704,6091.0,801.256
2024-07-05 13:16:37.987,sensor21418',1-704,18793.0,801.256
2024-07-05 13:16:37.988,sensor46d16',1-704,4970.0,801.257
2024-07-05 13:16:37.988,sensor21419',1-704,14719.0,801.257
2024-07-05 13:16:37.988,sensor46407',1-704,9305.0,801.257
2024-07-05 13:16:37.989,sensor46408',1-704,5289.0,801.258
2024-07-05 13:16:37.989,sensor46d02',1-704,3234.0,801.258
2024-07-05 13:16:37.990,sensor46404',1-704,7424.0,801.259
2024-07-05 13:16:37.990,sensor21413',1-704,25271.0,801.259
2024-07-05 13:16:37.990,sensor46452',1-704,8802.0,801.259
2024-07-05 13:16:37.991,sensor46403',1-704,2188.0,801.26
2024-07-05 13:16:37.991,sensor21415',1-704,9418.0,801.26
2024-07-05 13:16:37.991,sensor46410',1-704,3234.0,801.26
2024-07-05 13:16:37.992,sensor46451',1-704,8793.0,801.261
2024-07-05 13:16:37.992,sensor46412',1-704,17627.0,801.261
2024-07-05 13:16:37.992,sensor21417',1-704,14858.0,801.261
2024-07-05 13:16:37.993,sensor46416',1-704,4964.0,801.262
2024-07-05 13:16:37.994,sensor46414',1-704,2224.0,801.263
2024-07-05 13:16:38.079,sensor46405',1-704,9309.0,801.348
2024-07-05 13:16:38.080,sensor46d04',1-704,7427.0,801.349
2024-07-05 13:16:38.080,sensor46490',1-704,17630.0,801.349
2024-07-05 13:16:40.094,sensor21414',1-704,8276.0,803.363
2024-07-05 13:16:40.099,sensor46411',1-704,10333.0,803.368
2024-07-05 13:16:40.103,sensor46402',1-704,3227.0,803.372
2024-07-05 13:16:40.107,sensor46415',1-704,3226.0,803.376
2024-07-05 13:16:40.112,sensor21416',1-704,12053.0,803.381
2024-07-05 13:16:40.116,sensor21d13',1-704,25275.0,803.385
2024-07-05 13:16:40.120,sensor46413',1-704,6620.0,803.389
2024-07-05 13:16:40.125,sensor46409',1-704,2732.0,803.394
2024-07-05 13:16:40.129,sensor46419',1-704,6192.0,803.398
2024-07-05 13:16:40.133,sensor46401',1-704,6091.0,803.402
2024-07-05 13:16:40.138,sensor21418',1-704,18793.0,803.407
2024-07-05 13:16:40.142,sensor46d16',1-704,4970.0,803.411
2024-07-05 13:16:40.146,sensor21419',1-704,14719.0,803.415
2024-07-05 13:16:40.150,sensor46407',1-704,9305.0,803.419
2024-07-05 13:16:40.155,sensor46408',1-704,5289.0,803.424
2024-07-05 13:16:40.159,sensor46d02',1-704,3234.0,803.428
2024-07-05 13:16:40.163,sensor46404',1-704,7424.0,803.432
2024-07-05 13:16:40.168,sensor21413',1-704,25271.0,803.437
2024-07-05 13:16:40.172,sensor46452',1-704,8802.0,803.441
2024-07-05 13:16:40.176,sensor46403',1-704,2188.0,803.445
2024-07-05 13:16:40.180,sensor21415',1-704,9418.0,803.449
2024-07-05 13:16:40.183,sensor46410',1-704,3234.0,803.452
2024-07-05 13:16:40.187,sensor46451',1-704,8793.0,803.456
2024-07-05 13:16:40.191,sensor46412',1-704,17627.0,803.46
2024-07-05 13:16:40.195,sensor21417',1-704,14858.0,803.464
2024-07-05 13:16:40.198,sensor46416',1-704,4964.0,803.467
2024-07-05 13:16:40.202,sensor46414',1-704,2224.0,803.471
2024-07-05 13:16:40.206,sensor46405',1-704,9309.0,803.475
2024-07-05 13:16:40.210,sensor46d04',1-704,7427.0,803.479
2024-07-05 13:16:40.213,sensor46490',1-704,17630.0,803.482
2024-07-05 13:16:42.239,sensor21414',1-704,8276.0,805.508
2024-07-05 13:16:42.241,sensor46411',1-704,10333.0,805.51
2024-07-05 13:16:42.242,sensor46402',1-704,3227.0,805.511
2024-07-05 13:16:42.242,sensor46415',1-704,3226.0,805.511
2024-07-05 13:16:42.242,sensor21416',1-704,12053.0,805.511
2024-07-05 13:16:42.243,sensor21d13',1-704,25275.0,805.512
2024-07-05 13:16:42.243,sensor46413',1-704,6620.0,805.512
2024-07-05 13:16:42.243,sensor46409',1-704,2732.0,805.512
2024-07-05 13:16:42.244,sensor46419',1-704,6192.0,805.513
2024-07-05 13:16:42.244,sensor46401',1-704,6091.0,805.513
2024-07-05 13:16:42.245,sensor21418',1-704,18793.0,805.514
2024-07-05 13:16:42.245,sensor46d16',1-704,4970.0,805.514
2024-07-05 13:16:42.246,sensor21419',1-704,14719.0,805.515
2024-07-05 13:16:42.246,sensor46407',1-704,9305.0,805.515
2024-07-05 13:16:42.246,sensor46408',1-704,5289.0,805.515
2024-07-05 13:16:42.247,sensor46d02',1-704,3234.0,805.516
2024-07-05 13:16:42.247,sensor46404',1-704,7424.0,805.516
2024-07-05 13:16:42.247,sensor21413',1-704,25271.0,805.516
2024-07-05 13:16:42.248,sensor46452',1-704,8802.0,805.517
2024-07-05 13:16:42.248,sensor46403',1-704,2188.0,805.517
2024-07-05 13:16:42.248,sensor21415',1-704,9418.0,805.517
2024-07-05 13:16:42.249,sensor46410',1-704,3234.0,805.518
2024-07-05 13:16:42.249,sensor46451',1-704,8793.0,805.518
2024-07-05 13:16:42.250,sensor46412',1-704,17627.0,805.519
2024-07-05 13:16:42.250,sensor21417',1-704,14858.0,805.519
2024-07-05 13:16:42.250,sensor46416',1-704,4964.0,805.519
2024-07-05 13:16:42.251,sensor46414',1-704,2224.0,805.52
2024-07-05 13:16:42.339,sensor46405',1-704,9309.0,805.608
2024-07-05 13:16:42.339,sensor46d04',1-704,7427.0,805.608
2024-07-05 13:16:42.339,sensor46490',1-704,17630.0,805.608
2024-07-05 13:16:44.364,sensor21414',1-704,8276.0,807.633
2024-07-05 13:16:44.369,sensor46411',1-704,10333.0,807.638
2024-07-05 13:16:44.373,sensor46402',1-704,3227.0,807.642
2024-07-05 13:16:44.377,sensor46415',1-704,3226.0,807.646
2024-07-05 13:16:44.382,sensor21416',1-704,12053.0,807.651
2024-07-05 13:16:44.386,sensor21d13',1-704,25275.0,807.655
2024-07-05 13:16:44.390,sensor46413',1-704,6620.0,807.659
2024-07-05 13:16:44.395,sensor46409',1-704,2732.0,807.664
2024-07-05 13:16:44.399,sensor46419',1-704,6192.0,807.668
2024-07-05 13:16:44.404,sensor46401',1-704,6767.0,807.673
2024-07-05 13:16:44.408,sensor21418',1-704,18793.0,807.677
2024-07-05 13:16:44.413,sensor46d16',1-704,4970.0,807.682
2024-07-05 13:16:44.418,sensor21419',1-704,14719.0,807.687
2024-07-05 13:16:44.422,sensor46407',1-704,9305.0,807.691
2024-07-05 13:16:44.427,sensor46408',1-704,5289.0,807.696
2024-07-05 13:16:44.432,sensor46d02',1-704,3234.0,807.701
2024-07-05 13:16:44.436,sensor46404',1-704,7424.0,807.705
2024-07-05 13:16:44.441,sensor21413',1-704,25271.0,807.71
2024-07-05 13:16:44.446,sensor46452',1-704,8802.0,807.715
2024-07-05 13:16:44.450,sensor46403',1-704,2188.0,807.719
2024-07-05 13:16:44.455,sensor21415',1-704,9418.0,807.724
2024-07-05 13:16:44.459,sensor46410',1-704,3234.0,807.728
2024-07-05 13:16:44.464,sensor46451',1-704,8793.0,807.733
2024-07-05 13:16:44.468,sensor46412',1-704,17627.0,807.737
2024-07-05 13:16:44.473,sensor21417',1-704,14858.0,807.742
2024-07-05 13:16:44.477,sensor46416',1-704,4964.0,807.746
2024-07-05 13:16:44.482,sensor46414',1-704,2224.0,807.751
2024-07-05 13:16:44.486,sensor46405',1-704,9309.0,807.755
2024-07-05 13:16:44.490,sensor46d04',1-704,7427.0,807.759
2024-07-05 13:16:44.494,sensor46490',1-704,17630.0,807.763
2024-07-05 13:16:46.550,sensor21414',1-704,8276.0,809.819
2024-07-05 13:16:46.554,sensor46411',1-704,9830.0,809.823
2024-07-05 13:16:46.559,sensor46402',1-704,3743.0,809.828
2024-07-05 13:16:46.563,sensor46415',1-704,3226.0,809.832
2024-07-05 13:16:46.567,sensor21416',1-704,12053.0,809.836
2024-07-05 13:16:46.572,sensor21d13',1-704,25275.0,809.841
2024-07-05 13:16:46.576,sensor46413',1-704,6620.0,809.845
2024-07-05 13:16:46.580,sensor46409',1-704,2732.0,809.849
2024-07-05 13:16:46.585,sensor46419',1-704,6192.0,809.854
2024-07-05 13:16:46.589,sensor46401',1-704,6767.0,809.858
2024-07-05 13:16:46.594,sensor21418',1-704,22348.0,809.863
2024-07-05 13:16:46.598,sensor46d16',1-704,4970.0,809.867
2024-07-05 13:16:46.602,sensor21419',1-704,14719.0,809.871
2024-07-05 13:16:46.607,sensor46407',1-704,9305.0,809.876
2024-07-05 13:16:46.611,sensor46408',1-704,5289.0,809.88
2024-07-05 13:16:46.616,sensor46d02',1-704,3234.0,809.885
2024-07-05 13:16:46.620,sensor46404',1-704,7424.0,809.889
2024-07-05 13:16:46.624,sensor21413',1-704,25271.0,809.893
2024-07-05 13:16:46.629,sensor46452',1-704,8802.0,809.898
2024-07-05 13:16:46.633,sensor46403',1-704,2188.0,809.902
2024-07-05 13:16:46.638,sensor21415',1-704,9418.0,809.907
2024-07-05 13:16:46.642,sensor46410',1-704,3234.0,809.911
2024-07-05 13:16:46.647,sensor46451',1-704,8793.0,809.916
2024-07-05 13:16:46.651,sensor46412',1-704,17627.0,809.92
2024-07-05 13:16:46.655,sensor21417',1-704,14858.0,809.924
2024-07-05 13:16:46.660,sensor46416',1-704,4964.0,809.929
2024-07-05 13:16:46.664,sensor46414',1-704,2224.0,809.933
2024-07-05 13:16:46.669,sensor46405',1-704,9309.0,809.938
2024-07-05 13:16:46.673,sensor46d04',1-704,7427.0,809.942
2024-07-05 13:16:46.678,sensor46490',1-704,17630.0,809.947
2024-07-05 13:16:48.814,sensor21414',1-704,8276.0,812.083
2024-07-05 13:16:48.815,sensor46411',1-704,9830.0,812.084
2024-07-05 13:16:48.815,sensor46402',1-704,4022.0,812.084
2024-07-05 13:16:48.815,sensor46415',1-704,3226.0,812.084
2024-07-05 13:16:48.816,sensor21416',1-704,12053.0,812.085
2024-07-05 13:16:48.816,sensor21d13',1-704,25275.0,812.085
2024-07-05 13:16:48.817,sensor46413',1-704,6620.0,812.086
2024-07-05 13:16:48.817,sensor46409',1-704,2732.0,812.086
2024-07-05 13:16:48.818,sensor46419',1-704,6192.0,812.087
2024-07-05 13:16:48.818,sensor46401',1-704,6767.0,812.087
2024-07-05 13:16:48.818,sensor21418',1-704,22348.0,812.087
2024-07-05 13:16:48.819,sensor46d16',1-704,4970.0,812.088
2024-07-05 13:16:48.819,sensor21419',1-704,14719.0,812.088
2024-07-05 13:16:48.819,sensor46407',1-704,9305.0,812.088
2024-07-05 13:16:48.820,sensor46408',1-704,5289.0,812.089
2024-07-05 13:16:48.820,sensor46d02',1-704,4012.0,812.089
2024-07-05 13:16:48.821,sensor46404',1-704,7424.0,812.09
2024-07-05 13:16:48.821,sensor21413',1-704,25271.0,812.09
2024-07-05 13:16:48.822,sensor46452',1-704,8802.0,812.091
2024-07-05 13:16:48.822,sensor46403',1-704,2188.0,812.091
2024-07-05 13:16:48.822,sensor21415',1-704,9418.0,812.091
2024-07-05 13:16:48.823,sensor46410',1-704,3234.0,812.092
2024-07-05 13:16:48.823,sensor46451',1-704,8793.0,812.092
2024-07-05 13:16:48.823,sensor46412',1-704,17627.0,812.092
2024-07-05 13:16:48.824,sensor21417',1-704,14858.0,812.093
2024-07-05 13:16:48.824,sensor46416',1-704,4964.0,812.093
2024-07-05 13:16:48.825,sensor46414',1-704,2224.0,812.094
2024-07-05 13:16:48.911,sensor46405',1-704,9309.0,812.18
2024-07-05 13:16:48.912,sensor46d04',1-704,7427.0,812.181
2024-07-05 13:16:48.912,sensor46490',1-704,17630.0,812.181
2024-07-05 13:16:50.961,sensor21414',1-704,8276.0,814.23
2024-07-05 13:16:50.962,sensor46411',1-704,9830.0,814.231
2024-07-05 13:16:50.962,sensor46402',1-704,4022.0,814.231
2024-07-05 13:16:50.963,sensor46415',1-704,3226.0,814.232
2024-07-05 13:16:50.963,sensor21416',1-704,12053.0,814.232
2024-07-05 13:16:50.963,sensor21d13',1-704,25275.0,814.232
2024-07-05 13:16:50.964,sensor46413',1-704,6620.0,814.233
2024-07-05 13:16:50.964,sensor46409',1-704,2732.0,814.233
2024-07-05 13:16:50.964,sensor46419',1-704,6192.0,814.233
2024-07-05 13:16:50.965,sensor46401',1-704,6767.0,814.234
2024-07-05 13:16:50.965,sensor21418',1-704,22348.0,814.234
2024-07-05 13:16:50.965,sensor46d16',1-704,4970.0,814.234
2024-07-05 13:16:50.966,sensor21419',1-704,15230.0,814.235
2024-07-05 13:16:50.966,sensor46407',1-704,9305.0,814.235
2024-07-05 13:16:50.966,sensor46408',1-704,5289.0,814.235
2024-07-05 13:16:50.967,sensor46d02',1-704,4012.0,814.236
2024-07-05 13:16:50.967,sensor46404',1-704,7424.0,814.236
2024-07-05 13:16:50.968,sensor21413',1-704,25271.0,814.237
2024-07-05 13:16:50.968,sensor46452',1-704,8802.0,814.237
2024-07-05 13:16:50.968,sensor46403',1-704,2188.0,814.237
2024-07-05 13:16:50.969,sensor21415',1-704,9418.0,814.238
2024-07-05 13:16:50.969,sensor46410',1-704,3234.0,814.238
2024-07-05 13:16:50.970,sensor46451',1-704,8793.0,814.239
2024-07-05 13:16:50.970,sensor46412',1-704,17627.0,814.239
2024-07-05 13:16:50.970,sensor21417',1-704,15359.0,814.239
2024-07-05 13:16:50.971,sensor46416',1-704,4964.0,814.24
2024-07-05 13:16:50.971,sensor46414',1-704,2224.0,814.24
2024-07-05 13:16:51.053,sensor46405',1-704,9309.0,814.322
2024-07-05 13:16:51.053,sensor46d04',1-704,7427.0,814.322
2024-07-05 13:16:51.053,sensor46490',1-704,17630.0,814.322
2024-07-05 13:16:53.108,sensor21414',1-704,8276.0,816.377
2024-07-05 13:16:53.108,sensor46411',1-704,9830.0,816.377
2024-07-05 13:16:53.109,sensor46402',1-704,4022.0,816.378
2024-07-05 13:16:53.110,sensor46415',1-704,3226.0,816.379
2024-07-05 13:16:53.110,sensor21416',1-704,12053.0,816.379
2024-07-05 13:16:53.110,sensor21d13',1-704,25275.0,816.379
2024-07-05 13:16:53.111,sensor46413',1-704,6620.0,816.38
2024-07-05 13:16:53.111,sensor46409',1-704,2732.0,816.38
2024-07-05 13:16:53.111,sensor46419',1-704,6192.0,816.38
2024-07-05 13:16:53.112,sensor46401',1-704,6767.0,816.381
2024-07-05 13:16:53.112,sensor21418',1-704,22348.0,816.381
2024-07-05 13:16:53.112,sensor46d16',1-704,4461.0,816.381
2024-07-05 13:16:53.113,sensor21419',1-704,15230.0,816.382
2024-07-05 13:16:53.114,sensor46407',1-704,9305.0,816.383
2024-07-05 13:16:53.114,sensor46408',1-704,5289.0,816.383
2024-07-05 13:16:53.114,sensor46d02',1-704,4012.0,816.383
2024-07-05 13:16:53.115,sensor46404',1-704,7424.0,816.384
2024-07-05 13:16:53.115,sensor21413',1-704,25271.0,816.384
2024-07-05 13:16:53.115,sensor46452',1-704,8802.0,816.384
2024-07-05 13:16:53.116,sensor46403',1-704,2188.0,816.385
2024-07-05 13:16:53.116,sensor21415',1-704,9418.0,816.385
2024-07-05 13:16:53.116,sensor46410',1-704,3234.0,816.385
2024-07-05 13:16:53.117,sensor46451',1-704,8793.0,816.386
2024-07-05 13:16:53.118,sensor46412',1-704,17627.0,816.387
2024-07-05 13:16:53.118,sensor21417',1-704,15359.0,816.387
2024-07-05 13:16:53.118,sensor46416',1-704,4456.0,816.387
2024-07-05 13:16:53.119,sensor46414',1-704,2224.0,816.388
2024-07-05 13:16:53.205,sensor46405',1-704,9309.0,816.474
2024-07-05 13:16:53.206,sensor46d04',1-704,7427.0,816.475
2024-07-05 13:16:53.206,sensor46490',1-704,17630.0,816.475
2024-07-05 13:16:55.238,sensor21414',1-704,8276.0,818.507
2024-07-05 13:16:55.239,sensor46411',1-704,9830.0,818.508
2024-07-05 13:16:55.239,sensor46402',1-704,4022.0,818.508
2024-07-05 13:16:55.240,sensor46415',1-704,3226.0,818.509
2024-07-05 13:16:55.240,sensor21416',1-704,12417.0,818.509
2024-07-05 13:16:55.241,sensor21d13',1-704,25275.0,818.51
2024-07-05 13:16:55.241,sensor46413',1-704,6620.0,818.51
2024-07-05 13:16:55.242,sensor46409',1-704,2732.0,818.511
2024-07-05 13:16:55.242,sensor46419',1-704,6192.0,818.511
2024-07-05 13:16:55.242,sensor46401',1-704,6767.0,818.511
2024-07-05 13:16:55.243,sensor21418',1-704,22348.0,818.512
2024-07-05 13:16:55.243,sensor46d16',1-704,4461.0,818.512
2024-07-05 13:16:55.243,sensor21419',1-704,15230.0,818.512
2024-07-05 13:16:55.244,sensor46407',1-704,9305.0,818.513
2024-07-05 13:16:55.244,sensor46408',1-704,5289.0,818.513
2024-07-05 13:16:55.244,sensor46d02',1-704,4012.0,818.513
2024-07-05 13:16:55.245,sensor46404',1-704,7424.0,818.514
2024-07-05 13:16:55.246,sensor21413',1-704,25271.0,818.515
2024-07-05 13:16:55.246,sensor46452',1-704,8802.0,818.515
2024-07-05 13:16:55.246,sensor46403',1-704,2188.0,818.515
2024-07-05 13:16:55.247,sensor21415',1-704,10243.0,818.516
2024-07-05 13:16:55.247,sensor46410',1-704,3234.0,818.516
2024-07-05 13:16:55.247,sensor46451',1-704,8793.0,818.516
2024-07-05 13:16:55.248,sensor46412',1-704,17627.0,818.517
